% Parse By Nerea.P and Jdihadi.A 
%
@RELATION mysteriousx2

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2}

@DATA
462743,607252,0
433777,658240,0
449852,588780,0
447370,572513,0
446663,665376,0
453116,618005,0
443435,574546,0
432211,640079,0
445068,585477,0
445275,610456,0
437400,589213,0
451402,606954,0
442169,606218,0
454191,645997,0
436337,595330,0
441697,647732,0
438007,605764,0
463609,594447,0
454851,622054,0
457673,601276,0
448431,652248,0
409604,719216,0
450238,522433,0
467528,527093,0
460222,611610,0
447791,590725,0
423351,683613,0
451508,619873,0
458908,601967,0
447797,546020,0
431542,625990,0
422092,641107,0
447028,613881,0
450049,619865,0
447016,561170,0
448043,593794,0
439602,621588,0
448315,608918,0
435287,618215,0
457799,531754,0
449352,662964,0
448601,619650,0
426524,626797,0
432586,619808,0
445966,677989,0
443815,614792,0
434851,666009,0
454453,601665,0
453894,590031,0
452896,612311,0
430612,606441,0
455847,628630,0
442111,607639,0
437259,607669,0
446497,614809,0
419102,657777,0
445558,608647,0
449157,606166,0
450585,629141,0
451192,645577,0
466810,585085,0
410728,703979,0
463350,513874,0
452016,618875,0
455258,619604,0
441151,624453,0
426596,668966,0
431234,715466,0
449808,623716,0
452325,582322,0
438918,619134,0
430219,697004,0
421865,680145,0
448273,610829,0
439431,589794,0
441640,557306,0
445421,611266,0
417525,730640,0
463173,567989,0
436106,602036,0
446833,618978,0
451552,593032,0
447928,606070,0
443714,630494,0
432886,615881,0
435784,630866,0
444646,611399,0
437055,626421,0
445625,604103,0
443295,608421,0
458798,606668,0
456815,601069,0
445849,618695,0
435738,597721,0
444166,604960,0
444654,611294,0
446989,611213,0
443394,600502,0
444258,609593,0
447378,614919,0
442751,637825,0
441698,599768,0
449888,537655,0
441842,568237,0
439549,635233,0
430760,623698,0
441395,627766,0
442693,651800,0
453303,602495,0
414615,681241,0
448826,537561,0
449198,571244,0
454814,638844,0
447191,614648,0
440342,640970,0
433360,610138,0
445370,607679,0
445975,613913,0
430262,612441,0
440026,605811,0
444154,614500,0
440323,609745,0
460254,614964,0
444577,563762,0
459997,607534,0
428680,639406,0
444738,611875,0
444980,611522,0
458310,547878,0
438169,621102,0
434019,616578,0
410144,740535,0
449172,600937,0
435811,641521,0
464456,493206,0
443959,598236,0
456121,574226,0
419611,661423,0
440645,592763,0
447921,606239,0
460039,605406,0
450032,538394,0
444664,674374,0
455235,607006,0
440869,641767,0
436562,591307,0
457839,604606,0
438862,612483,0
446792,622224,0
432748,681751,0
458338,602245,0
442587,550292,0
440230,613281,0
435171,615060,0
435961,621895,0
440263,597790,0
435502,608309,0
448529,624596,0
445563,607178,0
447221,603897,0
434199,615311,0
442585,606098,0
438100,647695,0
431219,622664,0
466686,564414,0
427888,612137,0
414871,690586,0
463011,595165,0
434131,629601,0
458400,596749,0
445690,614204,0
435454,582389,0
445342,612352,0
461991,549808,0
448311,603242,0
450265,621323,0
818219,458739,0
744672,487943,0
785537,466675,0
743636,471281,0
721661,472652,0
811687,518457,0
760680,472076,0
667308,499492,0
766891,499298,0
744754,395698,0
745417,531869,0
735299,489289,0
798153,453443,0
677507,492264,0
777922,503642,0
758367,480084,0
701688,536794,0
691947,542928,0
700622,405473,0
715550,491875,0
712286,485779,0
804251,449725,0
768116,501273,0
745392,490092,0
760154,465762,0
739491,465044,0
779578,465354,0
740221,488781,0
727117,496485,0
696679,509407,0
825530,459159,0
741447,490496,0
661797,479217,0
718768,455594,0
748297,514711,0
771552,478145,0
742585,490760,0
753689,466700,0
766195,525851,0
775493,482993,0
696197,438238,0
739452,553002,0
768513,393439,0
657515,479703,0
808800,435369,0
745501,490810,0
715169,485793,0
744998,491614,0
782056,538516,0
718647,424172,0
764609,489583,0
763534,501405,0
746579,511998,0
785199,496523,0
739771,507383,0
745690,489349,0
766343,470788,0
765406,482869,0
745458,491697,0
749939,486902,0
731377,498220,0
771727,481735,0
737591,465673,0
752795,492722,0
740259,516438,0
757130,489186,0
754784,486474,0
701301,485544,0
766959,499957,0
756304,489736,0
789720,518559,0
745921,565171,0
746925,503747,0
775990,473484,0
757951,459274,0
717757,502933,0
739644,492615,0
685813,420491,0
749620,446114,0
751490,503108,0
780624,523562,0
764556,501749,0
714111,509663,0
651301,477080,0
748808,506234,0
743071,496017,0
839170,510675,0
737277,494037,0
730517,494716,0
781105,493570,0
723443,496326,0
727728,486854,0
738050,503128,0
751827,506545,0
744128,491509,0
740862,482333,0
769904,494189,0
680187,465189,0
764305,518728,0
740262,454955,0
705432,514922,0
721349,461213,0
753995,491831,0
777463,500299,0
751796,445457,0
787906,558654,0
745454,488276,0
737826,491074,0
745033,491606,0
737370,495925,0
679889,493203,0
739253,483120,0
725641,530996,0
744128,537362,0
699536,450629,0
725081,485892,0
755578,395916,0
755920,505968,0
698637,479409,0
728129,500290,0
765069,395708,0
685690,459731,0
751359,489325,0
691104,470705,0
740118,531723,0
785655,508844,0
741888,484144,0
746713,501892,0
781871,480793,0
789905,516728,0
762190,469655,0
652041,437907,0
721998,450358,0
771567,443784,0
786637,449043,0
780565,507134,0
720719,478954,0
818977,548276,0
742129,489709,0
717489,450861,0
771764,496863,0
839507,510409,0
747241,474168,0
763104,470945,0
709537,529162,0
756251,468939,0
739447,497012,0
744281,498059,0
802128,475573,0
748938,475486,0
704065,426062,0
673866,497010,0
657004,483127,0
696264,534642,0
718455,546526,0
747904,486697,0
741784,485006,0
752511,493459,0
658397,474679,0
689373,481718,0
735419,521089,0
813911,494530,0
736699,495571,0
741679,482804,0
796870,493350,0
790913,434009,0
733227,508516,0
712687,527762,0
721334,470136,0
784475,589185,0
758563,500321,0
739547,489215,0
750308,483196,0
750854,463676,0
732037,521822,0
746425,494200,0
728512,466105,0
827519,523909,0
732792,438957,0
825078,486120,0
723331,488479,0
751250,554067,0
672462,515287,0
752431,474401,0
776746,542829,0
746258,490697,0
744842,490334,0
771250,521703,0
782116,487638,0
766054,500996,0
757582,487189,0
784643,462183,0
786453,437687,0
768918,444830,0
743862,420503,0
756376,469701,0
745773,515857,0
755676,496120,0
788465,498692,0
740196,515856,0
729956,570278,0
692017,350411,0
778300,495684,0
770734,513047,0
839244,520420,0
837533,541144,0
755622,389100,0
683156,477909,0
749007,465411,0
746916,486226,0
747666,478824,0
796502,510572,0
781518,491802,0
734537,513380,0
777438,503372,0
746927,493782,0
782638,472545,0
686890,533353,0
736648,486939,0
770320,449290,0
736308,496256,0
694554,535143,0
731019,488690,0
747697,489436,0
724508,471646,0
728414,498907,0
702554,535597,0
759434,490376,0
695726,486749,0
797473,471372,0
745294,492940,0
761897,442656,0
693716,476453,0
729190,580460,0
790062,485624,0
750835,484965,0
804706,508099,0
745027,489971,0
752645,478941,0
761125,545456,0
738676,488228,0
774857,499250,0
674726,483779,0
743304,462660,0
734294,489972,0
742707,446699,0
693853,483179,0
740373,488728,0
738729,512733,0
748030,471059,0
754610,489442,0
751376,493290,0
772549,498648,0
745511,464200,0
784908,598626,0
800642,547740,0
764201,504873,0
726987,487946,0
751489,442230,0
759258,407764,0
764112,512367,0
783936,495842,0
745285,491152,0
737497,445283,0
734479,474887,0
753541,513095,0
747199,581068,0
779361,467379,0
759544,452684,0
767537,476326,0
779260,465853,0
759503,507476,0
653418,491119,0
731808,483131,0
697936,482887,0
739490,457808,0
725595,498992,0
744105,488265,0
734111,502380,0
714663,545229,0
705578,505385,0
774790,505536,0
742720,483440,0
690411,504116,0
744972,529838,0
748626,467103,0
772618,505985,0
759501,501657,0
788686,475140,0
707047,411898,0
759900,480354,0
721240,488869,0
749909,495121,0
731573,423211,0
735690,487883,0
736447,495116,0
736840,480400,0
766906,565918,0
777336,493593,0
742956,482214,0
691442,511116,0
676995,476288,0
737776,506695,0
737775,515859,0
746789,484134,0
702306,508607,0
700190,518411,0
734587,494087,0
738362,540660,0
743423,497525,0
681136,488487,0
791228,500692,0
745226,489261,0
728996,491089,0
743598,490116,0
773513,499993,0
739663,533583,0
648157,464934,0
746257,489489,0
754966,558120,0
731717,480912,0
781393,496807,0
755246,509169,0
718862,480199,0
747883,519302,0
744025,492118,0
727112,497222,0
724127,529035,0
734376,455402,0
736327,493658,0
661222,492516,0
780931,476348,0
719728,508053,0
768226,555200,0
800317,784636,0
813882,790297,0
811050,797793,0
802282,801674,0
790311,781251,0
774427,788519,0
865085,777786,0
818350,787409,0
815889,783684,0
816463,800337,0
815268,782521,0
806535,822224,0
832317,794891,0
809154,792606,0
807272,807084,0
803126,793952,0
772765,829968,0
748190,797315,0
811562,798728,0
811233,796697,0
806068,811127,0
808610,801067,0
820422,805195,0
800994,792867,0
818562,793459,0
810642,797694,0
810409,793197,0
792069,780712,0
815892,803983,0
779163,791549,0
804879,811064,0
811111,798591,0
798050,785780,0
794594,796647,0
800880,821084,0
801852,797430,0
813805,794889,0
684742,858350,0
849765,799977,0
811006,799360,0
752217,796250,0
845878,785568,0
770665,821201,0
839914,798603,0
782173,797095,0
763493,808260,0
816224,792191,0
790536,796206,0
812533,805236,0
815790,795797,0
817150,793334,0
800081,798478,0
827452,805731,0
753254,805073,0
712652,814903,0
837545,807762,0
762397,803499,0
814040,798210,0
775353,785881,0
811672,805014,0
848200,804071,0
814419,790706,0
801854,795090,0
808649,800874,0
815014,790524,0
800539,794875,0
826452,774195,0
813755,789306,0
803210,779021,0
783620,829765,0
811619,799698,0
709277,840357,0
808478,795327,0
761486,827536,0
838705,773992,0
810812,798446,0
786935,791732,0
800668,815680,0
792980,821154,0
807147,776017,0
851656,790283,0
825953,804985,0
852355,792202,0
817868,793701,0
815645,811090,0
834080,801772,0
746273,810719,0
862496,778936,0
829158,817432,0
817826,776448,0
814716,818970,0
808612,800038,0
763526,799481,0
798177,799333,0
844586,802273,0
828381,790305,0
812051,780503,0
810514,802370,0
815619,802774,0
822284,774498,0
823994,791174,0
821453,779300,0
726276,836622,0
846308,810323,0
812282,802500,0
820325,799356,0
810158,800509,0
830963,776249,0
828273,800409,0
806713,819895,0
804078,808708,0
831445,773615,0
811385,793975,0
882553,782545,0
830856,816331,0
809052,785192,0
845361,796494,0
836085,766127,0
810403,799127,0
810563,799792,0
760137,803552,0
751620,820060,0
808740,798806,0
852753,799139,0
794086,791644,0
815442,805892,0
813406,779457,0
828420,778270,0
841353,810185,0
788090,798495,0
896122,752214,0
807593,810444,0
854520,808339,0
806768,823619,0
815330,805167,0
772496,803150,0
805108,796673,0
840496,769202,0
875012,768919,0
862306,765939,0
837251,807197,0
793340,781982,0
819165,810616,0
879185,797717,0
798852,827092,0
802157,792844,0
814428,817590,0
824529,807816,0
776070,829533,0
758092,832345,0
826726,795730,0
776003,790728,0
841726,800729,0
846786,765439,0
802870,819655,0
811161,798794,0
806610,814590,0
803063,809522,0
834569,809292,0
824219,801663,0
762598,815926,0
804861,826217,0
808589,793608,0
811491,798866,0
824463,818956,0
813497,822786,0
802641,794320,0
798398,827206,0
836616,812262,0
808701,800100,0
806309,805747,0
807546,803599,0
812855,795781,0
832359,781195,0
808459,797917,0
844453,807177,0
795810,797565,0
812775,800227,0
833218,782008,0
902127,790356,0
851161,798515,0
834253,806535,0
810198,799363,0
805723,788560,0
818972,795586,0
786133,824977,0
871946,767622,0
780537,795247,0
788649,794537,0
812179,799484,0
819533,799169,0
810233,797993,0
772515,835615,0
807776,793655,0
806119,784986,0
845500,789584,0
849098,786555,0
769350,788631,0
830472,784347,0
804095,806441,0
837448,786979,0
809435,797683,0
798097,792059,0
803357,779049,0
828589,808321,0
688923,822917,0
817776,808814,0
777392,785033,0
814227,796434,0
892881,792214,0
849209,792426,0
808499,792311,0
772973,813821,0
856014,784608,0
880096,760613,0
820461,797871,0
787229,807186,0
807914,798232,0
824520,816576,0
819784,779387,0
793972,784171,0
850054,775827,0
815919,801046,0
813274,800479,0
733659,846262,0
787857,788060,0
765996,826401,0
835927,776081,0
811536,800108,0
795556,798494,0
811762,777181,0
845455,809831,0
801399,812391,0
811030,804846,0
812057,805634,0
954037,754046,0
801110,809783,0
805663,799265,0
766780,820253,0
819233,774163,0
842369,781218,0
816267,820949,0
809664,810841,0
809626,801102,0
803374,814949,0
793044,820441,0
817013,794412,0
803922,782547,0
808035,798648,0
799944,816622,0
882811,793520,0
808680,796706,0
817649,793894,0
811896,798882,0
811431,773910,0
791917,803419,0
811114,797982,0
804722,818319,0
809031,794833,0
846172,787246,0
795683,807841,0
820895,770082,0
814195,799627,0
813666,801736,0
794412,821642,0
866119,772773,0
833899,769899,0
800075,792980,0
793835,803740,0
747595,808890,0
815019,804514,0
774498,791774,0
828759,807565,0
797410,792297,0
773559,811913,0
777063,793465,0
778859,812924,0
827063,782736,0
813325,799374,0
817057,799945,0
808789,803743,0
811794,796546,0
758239,811790,0
811526,798522,0
820837,796472,0
762099,802683,0
854479,761858,0
852585,769444,0
792700,826386,0
771857,793747,0
810044,791867,0
773322,815967,0
808797,782400,0
772267,786407,0
821809,776574,0
850867,794795,0
827966,798346,0
809615,782697,0
841746,765533,0
809140,809166,0
760079,809519,0
903112,748680,0
816200,783338,0
818466,801242,0
811844,795617,0
805778,794695,0
793557,795249,0
799520,804177,0
898849,767378,0
810560,798181,0
830952,784116,0
776951,822900,0
793031,790061,0
808698,813898,0
809098,796696,0
826957,812482,0
820493,816355,0
809186,790562,0
805060,785568,0
828989,784053,0
785544,795681,0
818964,801925,0
840579,786111,0
781601,808491,0
782521,782691,0
788766,823901,0
847740,764964,0
837971,773332,0
800539,823945,0
812502,800441,0
760867,799121,0
815737,804639,0
800968,811241,0
666089,834004,0
663355,712969,0
621522,740455,0
635643,769436,0
675306,759322,0
662388,702735,0
631228,738355,0
618043,759128,0
658668,727864,0
577939,713682,0
578115,647986,0
667218,717759,0
633117,708577,0
590219,637555,0
629694,706231,0
600117,727120,0
595905,708060,0
571086,725107,0
664594,695034,0
664481,709254,0
605036,714271,0
640037,713785,0
657586,724372,0
641567,698735,0
655793,705794,0
694243,777923,0
650118,739354,0
625348,716968,0
674203,723060,0
607366,794211,0
728537,782503,0
636134,677351,0
680555,646090,0
616343,714532,0
636986,733872,0
641756,723448,0
642156,719494,0
673940,685535,0
638563,721974,0
617223,759236,0
666434,795317,0
650616,745355,0
644829,715595,0
628266,714048,0
614978,720929,0
621371,632289,0
627449,758729,0
703914,726785,0
749598,763757,0
742388,753054,0
617282,739230,0
629683,689530,0
630843,719036,0
634532,716093,0
634214,708358,0
628856,751488,0
705772,693959,0
638982,719285,0
587652,724621,0
643835,717689,0
642061,703080,0
680868,731424,0
647974,734779,0
592707,669467,0
659403,713194,0
651363,677982,0
614618,734345,0
644438,720614,0
625398,783528,0
623234,700831,0
589875,662805,0
636688,682078,0
649471,717081,0
619595,706496,0
639029,714515,0
624252,713773,0
644538,719707,0
634803,719010,0
640350,716486,0
617866,626069,0
595870,694998,0
640447,732249,0
657571,721522,0
575169,678903,0
640485,708409,0
621979,764543,0
656764,717599,0
636714,764339,0
688874,674571,0
673737,716750,0
640545,719321,0
648627,715000,0
680227,725783,0
642156,702212,0
643279,717650,0
651261,650210,0
619626,709345,0
637681,686532,0
573020,690010,0
633199,696635,0
599265,707098,0
601118,714354,0
641842,702995,0
632370,701340,0
608368,700007,0
578988,672472,0
638705,715159,0
613932,677231,0
644853,729111,0
622277,680778,0
593708,756565,0
637061,716304,0
641164,670236,0
600402,716490,0
615211,738645,0
672211,778530,0
610174,773555,0
667479,679479,0
636169,706669,0
640386,714859,0
649453,717922,0
712029,783889,0
592222,693517,0
651585,660825,0
633304,754799,0
647577,711195,0
657545,781613,0
639437,657390,0
655486,699195,0
649760,788229,0
619325,698780,0
642584,700876,0
666128,731003,0
587018,731896,0
658798,678713,0
639138,713564,0
640407,699332,0
628732,709659,0
597091,721757,0
625293,728810,0
637459,716775,0
631939,715432,0
639767,716618,0
657470,776215,0
644574,724986,0
643326,667754,0
637013,716551,0
637928,736516,0
638524,716979,0
641037,749494,0
744175,824183,0
630888,721150,0
682697,691654,0
643035,794315,0
650554,749918,0
590310,693864,0
696877,774723,0
639224,725980,0
577546,721880,0
568534,684407,0
690850,689909,0
615247,717251,0
648244,757652,0
614355,744609,0
598498,733367,0
636147,756083,0
640146,716376,0
623215,759842,0
620171,682152,0
625273,757065,0
642302,720219,0
640794,716774,0
632199,677873,0
677482,731155,0
683887,763501,0
571889,734967,0
644095,713949,0
674833,774365,0
633990,715067,0
588052,698231,0
582502,734232,0
629241,709064,0
621793,691450,0
564985,720790,0
608073,717718,0
649264,623529,0
625470,711928,0
635743,700164,0
639458,695115,0
657070,728343,0
623562,815551,0
628271,713663,0
614013,717118,0
664363,719884,0
646682,778239,0
643031,711746,0
635888,714638,0
637926,760128,0
706465,730410,0
598688,641355,0
636357,710148,0
619179,722481,0
575423,679721,0
644324,711134,0
650187,695637,0
594784,713427,0
669413,626722,0
638107,719254,0
616146,714529,0
600414,710999,0
638239,720591,0
621026,726987,0
643758,642099,0
631541,719940,0
632907,723310,0
556196,697263,0
625338,753765,0
608865,760275,0
644289,714585,0
654608,717068,0
647933,681045,0
600938,632401,0
644141,714046,0
652753,681903,0
673086,711329,0
677109,760072,0
692705,734434,0
661454,768233,0
639972,713150,0
641471,715828,0
591801,614048,0
643566,727250,0
642738,714776,0
645620,711331,0
638646,715577,0
639716,713819,0
640123,716370,0
636036,719743,0
679473,830964,0
614791,755467,0
630101,718174,0
600690,715512,0
639919,716397,0
591948,697390,0
631587,656092,0
633313,755930,0
642079,712689,0
638940,715883,0
582307,680357,0
741709,741282,0
635638,728110,0
681534,767969,0
638626,722646,0
643958,695240,0
562522,643515,0
676366,743485,0
654027,722884,0
648785,731624,0
632325,718150,0
632400,717327,0
699585,703025,0
643425,712951,0
647952,692203,0
644464,717988,0
609497,690486,0
624086,658572,0
591266,693611,0
644299,720467,0
695676,689657,0
719566,732237,0
643481,712387,0
621553,724972,0
675171,644567,0
642088,717688,0
631286,738866,0
598179,722745,0
661574,646984,0
597177,721927,0
638644,718384,0
675532,657020,0
637237,710890,0
627082,747118,0
641684,622495,0
610549,787508,0
692090,719344,0
594137,703143,0
635109,757188,0
635261,760734,0
639214,723166,0
657024,681096,0
632584,729817,0
575738,712438,0
634015,748405,0
640792,716461,0
638930,750970,0
595684,714098,0
644682,714745,0
687122,738565,0
582189,696266,0
662371,692744,0
689387,732193,0
631305,772757,0
621234,756293,0
647217,690066,0
651002,770893,0
599630,680197,0
692902,724241,0
635307,687584,0
624302,673977,0
597977,724431,0
631749,686314,0
586797,700555,0
651464,674550,0
644259,663182,0
640577,744002,0
694967,681439,0
598907,762599,0
603651,724290,0
661592,678312,0
628898,734733,0
634058,735934,0
651540,690618,0
743595,771912,0
642879,718910,0
547785,707002,0
657408,727645,0
642638,702608,0
667783,714977,0
587867,711394,0
673200,729390,0
641257,715039,0
644255,713073,0
639626,719489,0
597290,605851,0
731514,795689,0
631408,769161,0
638880,702053,0
620283,658094,0
651419,667815,0
639893,715879,0
430958,399843,0
288309,429308,0
389692,397293,0
380526,401970,0
292021,390076,0
324928,471447,0
371433,385799,0
377209,412253,0
387305,387873,0
369117,397361,0
310010,399662,0
370048,374155,0
360551,355205,0
268104,419269,0
344883,383901,0
354753,378429,0
367537,392135,0
353389,370521,0
381174,352881,0
410449,395441,0
353786,443365,0
373259,425038,0
367991,414300,0
424221,332081,0
368967,393063,0
373155,348025,0
356869,407779,0
421918,372834,0
363808,379256,0
318948,427185,0
369319,393167,0
441676,361920,0
367443,386597,0
343367,432603,0
399464,396822,0
367746,412765,0
343712,387222,0
330645,428927,0
366129,390623,0
368286,384336,0
360144,423007,0
442589,347988,0
426703,307919,0
355911,408576,0
330703,388501,0
319314,380972,0
365073,439999,0
365850,390295,0
369301,398897,0
365576,408520,0
372873,380333,0
314268,433123,0
363186,405653,0
407957,346707,0
320065,449062,0
448553,386656,0
366440,394547,0
370161,335319,0
382560,400741,0
374652,399152,0
373050,380559,0
340119,374760,0
332999,468819,0
368043,392456,0
349724,389875,0
355185,402533,0
345337,367192,0
398226,429400,0
387524,382630,0
358775,393808,0
377224,415288,0
374349,387203,0
376056,389093,0
370125,422037,0
367014,393820,0
381777,398466,0
463226,372108,0
362310,400633,0
358405,437704,0
398464,340720,0
332650,380018,0
310248,404023,0
362438,399028,0
441567,317507,0
386106,399316,0
331518,400351,0
355079,406943,0
385732,386672,0
362249,399055,0
358666,369179,0
334983,444655,0
396407,383762,0
420275,394734,0
491692,335511,0
410085,382004,0
361204,407569,0
371227,425832,0
434135,369029,0
383912,396636,0
374141,387057,0
285057,398068,0
366346,353823,0
376299,422302,0
428290,339225,0
370173,377657,0
347618,389340,0
392049,421698,0
356047,415080,0
366133,381852,0
399141,363105,0
367907,393330,0
382234,374317,0
389870,359416,0
363455,393835,0
364705,393275,0
422576,328431,0
454855,338314,0
362345,388691,0
369261,362808,0
351901,420388,0
349531,407934,0
428747,325439,0
423706,326116,0
353701,444532,0
371602,391306,0
340261,373503,0
356193,425466,0
368765,387791,0
379895,442982,0
354246,416218,0
353782,372623,0
361326,366997,0
368932,390922,0
365735,393981,0
378943,368751,0
392160,327855,0
427432,397464,0
367982,393206,0
364036,409097,0
344531,365263,0
357000,421753,0
369441,392952,0
489693,353205,0
367173,393741,0
442860,361976,0
433651,314903,0
367478,393206,0
369993,409013,0
343270,362023,0
358829,388192,0
280484,412725,0
379667,374359,0
351611,456804,0
348503,388328,0
421443,415243,0
378071,376634,0
357600,357844,0
456365,378763,0
313559,440588,0
368047,442140,0
362095,375130,0
411435,350026,0
382507,407790,0
400940,394734,0
390136,373731,0
460753,343011,0
415242,393698,0
342396,391351,0
352868,389859,0
277460,489953,0
299780,465541,0
365940,382162,0
366415,382828,0
305291,391982,0
426977,370168,0
375673,334323,0
367277,402046,0
459889,378512,0
417706,382840,0
298298,412540,0
443267,354086,0
442961,340392,0
367754,393108,0
361296,350811,0
322284,366148,0
380737,407473,0
331877,398559,0
366854,379273,0
398340,320864,0
350796,417352,0
386988,366181,0
374922,401941,0
372656,413812,0
407528,392953,0
373317,372501,0
413899,355953,0
372904,398412,0
380871,408007,0
381376,377613,0
366700,428246,0
375047,419886,0
369039,368296,0
357287,426880,0
351337,391989,0
422686,391507,0
322113,402088,0
313827,453626,0
366725,388304,0
348020,368414,0
345259,444293,0
373422,398453,0
375594,387963,0
354488,384371,0
354776,373819,0
367020,431868,0
343924,394943,0
396363,342426,0
368565,395000,0
334752,421063,0
357589,405480,0
344657,412267,0
354327,437800,0
222541,517853,0
374454,395268,0
407287,396215,0
358416,380452,0
385765,393384,0
380383,436027,0
371335,373351,0
369432,351894,0
387426,417490,0
318015,426565,0
357073,452459,0
428772,326127,0
361333,397801,0
502547,326866,0
400453,373153,0
454810,368218,0
390831,423223,0
379720,412464,0
377959,390933,0
360856,391213,0
396309,431852,0
379709,333917,0
418477,330985,0
433533,301452,0
313258,420642,0
371646,395045,0
398572,370806,0
366902,392557,0
380779,374190,0
348212,422593,0
348347,406831,0
386604,403766,0
368841,393444,0
379759,373200,0
474000,373102,0
305869,455262,0
382235,404889,0
354459,372458,0
360152,349546,0
323547,454905,0
355229,393737,0
343774,374746,0
353121,391609,0
398762,385070,0
345068,427644,0
409536,399697,0
375052,374682,0
346936,396623,0
488198,321077,0
363473,411857,0
370698,404478,0
366118,405813,0
347698,375328,0
374102,376481,0
366822,387881,0
313542,382249,0
406898,360586,0
338836,392104,0
282532,404029,0
329281,383861,0
367073,391036,0
375745,410134,0
363715,392813,0
373658,379638,0
382850,370992,0
368491,394700,0
338194,397747,0
394127,373540,0
329464,361453,0
402219,389373,0
366609,367590,0
372599,393499,0
250378,432191,0
385749,377554,0
407544,369095,0
354255,411629,0
367885,392222,0
371499,426312,0
380653,396567,0
395810,409693,0
297938,433375,0
381179,414445,0
437877,347481,0
306945,480371,0
316990,373690,0
392894,402564,0
355056,436711,0
346323,383200,0
375671,422534,0
359173,399693,0
348403,367914,0
391934,357410,0
382289,412552,0
359234,385642,0
350137,390854,0
433131,354612,0
414002,404047,0
313426,373193,0
365893,395684,0
352861,404254,0
423259,413108,0
342536,385968,0
378734,360574,0
324529,411839,0
341410,388137,0
382313,353149,0
310836,453367,0
305482,426633,0
368911,387905,0
415434,378044,0
355387,401760,0
400394,380796,0
433951,333853,0
370049,391721,0
361416,396369,0
382069,429732,0
377351,397813,0
374602,414232,0
391042,431684,0
305056,468145,0
374829,382877,0
377098,347754,0
393767,397550,0
144268,276753,0
215028,220479,0
153160,241301,0
204085,181687,0
148601,267824,0
150396,243417,0
75053,198882,0
160715,202648,0
149811,261597,0
137141,205921,0
179778,277955,0
165119,242674,0
135664,249619,0
157148,244335,0
150545,140302,0
172609,209554,0
141123,227935,0
177806,154620,0
96693,226847,0
159801,255188,0
158279,306457,0
106594,298013,0
164852,249505,0
178416,232560,0
157237,214768,0
119152,233480,0
150318,246184,0
150718,240605,0
119669,227422,0
112325,286166,0
140863,217226,0
114710,237058,0
150277,238132,0
260493,232066,0
192924,285957,0
157361,236655,0
120477,343024,0
167164,191976,0
217034,193419,0
156209,240252,0
192247,242718,0
162975,233798,0
165909,230495,0
95532,259570,0
170130,205170,0
176560,202712,0
163715,316643,0
116514,334971,0
205220,178756,0
170867,249578,0
123642,285790,0
160154,247973,0
142910,232333,0
72590,266630,0
194651,259000,0
217323,208526,0
167022,245603,0
172229,208129,0
153365,176988,0
140479,249911,0
122241,215836,0
153113,210707,0
217418,274869,0
134197,229036,0
150866,251334,0
88899,193473,0
133925,284607,0
166422,235921,0
203424,155150,0
169129,246178,0
204581,229675,0
175763,259085,0
148822,224002,0
145445,241063,0
90601,251094,0
94069,310203,0
134257,281279,0
210968,268894,0
72179,193748,0
162440,248306,0
158466,255685,0
108151,255519,0
190921,241361,0
129364,269179,0
142602,169045,0
157863,234771,0
126120,302129,0
188602,207706,0
140044,236985,0
139681,279210,0
176697,232285,0
165098,235353,0
185138,253839,0
177499,229724,0
99933,167407,0
88352,153257,0
157112,237132,0
163478,206806,0
201618,230336,0
173603,280590,0
141639,249631,0
220177,221674,0
138443,274842,0
118564,178036,0
127565,288773,0
231852,300137,0
131034,236016,0
126159,254707,0
130423,177562,0
153854,219971,0
149485,221996,0
183658,234419,0
187411,351115,0
126009,263298,0
187212,296109,0
178011,245705,0
158055,169233,0
117834,270265,0
156732,235033,0
193316,188676,0
171343,274816,0
107689,282750,0
155227,237869,0
212672,226100,0
134601,255747,0
152195,242436,0
141439,241858,0
132333,232073,0
141096,255435,0
138027,196894,0
107048,276231,0
110917,233442,0
77867,176841,0
81578,203212,0
118882,213794,0
138610,243160,0
95940,250198,0
138317,230431,0
144487,220569,0
159080,210722,0
104076,237987,0
55608,239370,0
134715,256643,0
184201,211156,0
210080,198044,0
86195,286968,0
151352,235918,0
140740,224652,0
152045,242628,0
139565,215381,0
95382,115668,0
166485,289645,0
145886,232715,0
145425,222404,0
167320,227937,0
109106,241177,0
169442,218850,0
190466,314935,0
126749,322037,0
109019,276837,0
143826,252240,0
178464,289072,0
141114,230663,0
179963,233787,0
179359,286852,0
178752,236631,0
99921,285370,0
207806,208222,0
143261,243324,0
137960,272533,0
161853,241439,0
154899,236738,0
89002,185590,0
134534,234174,0
70828,255798,0
171329,274604,0
211070,193909,0
217828,243464,0
151151,176449,0
126725,255892,0
126583,234454,0
184909,210754,0
157310,236360,0
169498,251197,0
159645,274415,0
93068,223040,0
129344,161493,0
130695,281841,0
136174,240128,0
134700,198782,0
138929,241622,0
213522,187354,0
204276,205249,0
125172,193445,0
64731,278881,0
157125,223822,0
199017,249218,0
167454,212223,0
152798,242467,0
116915,275546,0
78353,241479,0
167047,244425,0
181967,256901,0
239215,155684,0
118884,300452,0
144797,230297,0
158439,178226,0
97247,293648,0
129442,217878,0
142200,219871,0
