% Parse By Nerea.P and Jdihadi.A 
%
@RELATION mysteriousx4

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2}

@DATA
707682,291718,0
634961,177087,0
687527,247166,0
679958,272861,0
698219,203526,0
724088,291796,0
659305,269943,0
720464,327703,0
676520,296358,0
684388,272789,0
601005,247875,0
709558,311487,0
657556,250964,0
758589,319349,0
677265,270934,0
718648,234030,0
677254,271414,0
686613,281214,0
666152,269346,0
577429,232649,0
664952,268828,0
659239,272454,0
661418,294187,0
707509,311295,0
611949,238469,0
638112,289637,0
683892,322751,0
679720,232288,0
631446,300686,0
697142,215930,0
639917,306850,0
644776,244404,0
684313,197571,0
646801,325844,0
662992,268873,0
677295,235111,0
587388,193647,0
735813,318486,0
638277,275538,0
589101,252507,0
706329,283680,0
663954,268684,0
666744,273830,0
571017,225833,0
692456,229804,0
681585,213890,0
734339,356009,0
688004,245947,0
632609,215788,0
654966,272526,0
660301,285771,0
676432,272193,0
700137,279164,0
696295,252487,0
732688,289096,0
602373,236334,0
671092,323764,0
688463,214985,0
666923,252636,0
646074,249033,0
624175,265335,0
714100,355941,0
674498,354582,0
696211,353616,0
596054,239950,0
629439,237952,0
673440,241375,0
734456,312515,0
644993,273397,0
653976,281532,0
684966,213338,0
631479,273719,0
658149,289877,0
626731,317069,0
684969,297515,0
604380,190747,0
632275,271768,0
664148,240496,0
683975,310796,0
680027,248362,0
630600,258361,0
666471,259694,0
650513,220572,0
620723,237286,0
723150,257638,0
659194,266921,0
663395,297373,0
660871,292999,0
747913,302559,0
614847,284635,0
599584,222177,0
678795,242731,0
702284,215255,0
616412,258536,0
670468,267843,0
669664,230903,0
705144,241394,0
737792,304290,0
708488,311592,0
667571,267667,0
733539,287228,0
650327,241997,0
682324,249272,0
743828,356001,0
657527,296695,0
600587,228975,0
708631,230654,0
674899,234973,0
662382,267113,0
670201,259972,0
672492,304387,0
666697,266064,0
704350,298092,0
642148,289857,0
603473,238763,0
661680,277856,0
619466,221587,0
643137,281637,0
673499,196306,0
752428,312711,0
609856,294051,0
695784,292822,0
723073,311568,0
703344,381804,0
660180,322622,0
680996,322887,0
680764,290107,0
670883,270735,0
581711,248428,0
670730,315486,0
605110,285368,0
685772,372554,0
659932,289255,0
710903,279046,0
630806,274878,0
731933,279752,0
628316,247101,0
608785,263281,0
797899,451805,0
658894,280665,0
653213,288433,0
656369,287733,0
640518,246368,0
748664,398591,0
656845,300884,0
664953,308488,0
664931,252288,0
647083,332283,0
618686,243397,0
649962,306549,0
665191,251077,0
665157,204118,0
647438,254788,0
703970,296468,0
670742,224788,0
672456,245032,0
666656,273722,0
667752,232055,0
667769,294394,0
674588,261912,0
708104,348954,0
692818,218910,0
621214,268460,0
649455,320938,0
663365,266434,0
662456,257274,0
676775,277266,0
664806,274607,0
740943,377670,0
661396,279211,0
682146,251605,0
672490,270266,0
660383,257188,0
674987,273547,0
641366,256711,0
710706,232920,0
587123,221404,0
625939,257289,0
722737,274124,0
645292,347995,0
649850,289235,0
685338,272341,0
689428,207018,0
654667,262585,0
366779,362552,0
369153,377540,0
331394,374545,0
415089,323845,0
374387,467347,0
372150,360565,0
381400,372713,0
363362,357737,0
373391,366768,0
490747,490256,0
438823,351777,0
375730,367365,0
340133,306647,0
353079,370415,0
464072,295596,0
381024,357923,0
329402,302590,0
380942,353321,0
392795,343750,0
257829,218194,0
374569,365985,0
403198,498720,0
357230,404473,0
246803,326711,0
290334,405761,0
376000,365059,0
358366,365018,0
365445,354858,0
295668,397077,0
376895,389905,0
338898,214739,0
259267,242284,0
361948,335620,0
362203,376036,0
426988,323512,0
409570,380858,0
385244,478818,0
517880,361774,0
449792,487242,0
379067,342401,0
331808,322091,0
442146,431920,0
341776,404176,0
459536,474594,0
375529,364284,0
402713,319996,0
395509,447521,0
398096,330059,0
383134,530023,0
375494,347443,0
391387,260798,0
419748,291210,0
343658,385291,0
328508,383282,0
361165,369305,0
350107,437601,0
334114,459509,0
367453,449121,0
377463,362968,0
272078,332587,0
347852,426689,0
372423,366077,0
291378,388011,0
398243,379108,0
452884,266505,0
376171,415108,0
310059,360303,0
391853,400362,0
375163,372828,0
358710,441099,0
395013,296572,0
343413,351242,0
403307,501717,0
361325,338266,0
313822,374342,0
367859,331806,0
366945,375577,0
299617,413410,0
371215,304670,0
250589,310946,0
275723,395671,0
315068,269536,0
443799,403413,0
380108,367122,0
376624,414923,0
329094,307415,0
390827,296881,0
395860,365007,0
408419,253107,0
398863,449884,0
240765,417999,0
362766,353777,0
426627,379815,0
356485,410806,0
368997,302032,0
426597,361774,0
424153,358241,0
420173,329986,0
333164,384971,0
363545,309601,0
393034,419881,0
280542,311467,0
441001,369628,0
393915,426104,0
431183,399344,0
385928,379903,0
359574,466019,0
395958,250566,0
308509,378193,0
320443,325357,0
424340,393920,0
356168,364527,0
326210,315984,0
374311,377754,0
374991,251967,0
290922,384922,0
363056,488628,0
370668,258631,0
395980,460168,0
311904,380521,0
305680,302023,0
435235,378134,0
402960,358061,0
310439,281816,0
387085,361305,0
366873,281190,0
517718,402041,0
587312,465862,0
376789,400661,0
371418,367243,0
371810,284372,0
410327,454742,0
348573,228677,0
371169,352465,0
484385,406558,0
454831,292859,0
277669,446288,0
357217,334898,0
306973,371314,0
361206,322326,0
352825,342072,0
374363,370491,0
362455,333579,0
410309,327207,0
392746,353601,0
377954,359465,0
392486,413152,0
226279,196302,0
259410,340774,0
390259,385789,0
327064,337038,0
359297,370949,0
385828,420122,0
368015,292681,0
323368,322317,0
374665,497331,0
438156,361037,0
347773,349258,0
411860,276360,0
450883,300266,0
373060,396577,0
369314,379813,0
404018,374662,0
384459,331561,0
355096,327368,0
378015,431683,0
327348,389070,0
389235,380395,0
413008,279715,0
281638,364297,0
450643,396631,0
428674,418930,0
478471,424155,0
362695,256123,0
432047,353924,0
378442,377542,0
307013,328596,0
314013,363333,0
486679,299746,0
469657,366086,0
352007,420108,0
391649,350263,0
454520,485456,0
372396,368479,0
373856,359031,0
487627,406047,0
374022,259510,0
367138,370205,0
466140,491411,0
367810,370144,0
290407,334361,0
332508,369388,0
347342,359748,0
361812,334253,0
394021,362598,0
454865,404399,0
376765,362235,0
313135,442012,0
425272,355690,0
421984,424558,0
395156,406238,0
324395,395578,0
326390,375072,0
339024,292832,0
467824,303916,0
373242,366716,0
360671,301929,0
501080,340264,0
387452,451636,0
304973,375939,0
253013,367502,0
388561,360701,0
375290,405889,0
412617,363899,0
373523,369671,0
324817,327043,0
355879,367275,0
373910,372099,0
461688,380355,0
389552,364317,0
331124,374003,0
331710,357775,0
374676,350427,0
408525,438348,0
376320,406191,0
348968,394895,0
317980,360723,0
399017,232563,0
383273,362667,0
375983,381506,0
438465,355843,0
450502,350007,0
412719,300938,0
377989,363748,0
393636,367995,0
324355,314273,0
366979,368389,0
347572,463463,0
395698,292724,0
405175,324722,0
377360,384411,0
278177,297016,0
407165,430397,0
366944,351900,0
260904,291618,0
405039,429061,0
295170,370846,0
368881,366476,0
370346,369359,0
278362,365039,0
389947,367026,0
391980,380927,0
384664,322498,0
440051,449016,0
439172,468159,0
393018,344794,0
399491,357165,0
472379,350021,0
416079,348321,0
356204,365988,0
389885,325700,0
377408,392397,0
447532,348993,0
428201,253998,0
371298,371999,0
383793,325400,0
318725,370134,0
341632,345178,0
396211,360488,0
378720,345448,0
386347,405070,0
415263,370619,0
427602,375287,0
379737,370237,0
459192,376748,0
357065,369228,0
380749,430001,0
371283,355546,0
378192,372464,0
423433,310694,0
357336,264834,0
317109,340240,0
289558,374472,0
306864,361644,0
351266,419827,0
372599,388065,0
422178,487831,0
356894,365368,0
425363,445783,0
353506,308300,0
436791,341829,0
364850,281141,0
358646,356180,0
376996,279269,0
314760,408261,0
457021,327044,0
335052,264541,0
339835,328913,0
332733,395354,0
350564,457296,0
401457,289902,0
383102,366976,0
308983,359863,0
377055,385019,0
392885,378233,0
372260,356084,0
328727,342509,0
332002,311651,0
374397,352102,0
409373,460189,0
417408,357278,0
373599,365225,0
372401,349119,0
364108,331315,0
405288,263923,0
305239,371610,0
385831,384008,0
540052,459258,0
430428,375579,0
337156,343572,0
363898,477274,0
338458,327856,0
367206,369322,0
406289,387895,0
369921,411422,0
375413,365332,0
353288,364687,0
503656,295674,0
535981,316925,0
448009,266109,0
566626,199095,0
494774,258343,0
569751,225919,0
560239,239610,0
577537,168974,0
584802,352797,0
543093,219885,0
575227,195540,0
370335,274455,0
500332,249531,0
400364,350752,0
477588,298548,0
516152,247535,0
514980,324427,0
569069,172968,0
480263,278178,0
506817,219963,0
499148,339490,0
465333,249987,0
582402,259170,0
513900,216360,0
622682,212681,0
510351,229529,0
493349,351510,0
497326,215417,0
471971,286743,0
647465,342549,0
436503,314099,0
459642,281315,0
540428,221541,0
546966,152940,0
552151,338831,0
566027,240539,0
494568,226687,0
551545,205624,0
458038,262329,0
616289,263144,0
560509,369073,0
485477,306284,0
528860,187527,0
509395,228290,0
584729, 58137,0
617668,195425,0
537131,223748,0
572024,170773,0
462498,316215,0
523227,255937,0
495860,208275,0
574196,247650,0
559039,220600,0
632667,314347,0
452381,234767,0
525519,196962,0
545807,166869,0
514818,103905,0
617111,171489,0
524094,215770,0
447824,363719,0
474701,236026,0
551152,211963,0
499707,207086,0
635260,255354,0
490006,256265,0
497787,303510,0
518227,230469,0
490244,294120,0
542494,214159,0
502945,207939,0
345312,277057,0
540003,334127,0
511653,272236,0
636552,326183,0
492722,188874,0
511973,236875,0
462779,153467,0
547015,384831,0
460464, 35412,0
431420,277115,0
658002, 94823,0
556343,194457,0
444915,218539,0
523680, 62036,0
485605,212148,0
560276,230322,0
514366,221862,0
509385,227434,0
497370,222554,0
539989,208365,0
526659,241637,0
479423,263578,0
445267,250220,0
502007,196552,0
494584,181466,0
531736,234284,0
451488,300301,0
472030,187604,0
584896,196873,0
526011,228807,0
445229,147661,0
479840,232732,0
407030,299600,0
431041,281364,0
481382,139773,0
560981,269131,0
462742,127199,0
499190,176057,0
513710,241513,0
562232,222763,0
498977,185731,0
490757,172403,0
501288,237232,0
489805,236466,0
494394,212360,0
381085,112035,0
542370,226464,0
537533,251305,0
533434,241313,0
493108,235730,0
508675,225548,0
512162,195763,0
494155,239892,0
426029,168434,0
518804,120852,0
510411,223888,0
563888,244616,0
477073,128217,0
484528,258193,0
437201,284518,0
663039,172842,0
593975,159306,0
496968,249265,0
478123,205769,0
510251,234194,0
517372,218144,0
497497,231766,0
499119,245691,0
508756,238466,0
558756,206869,0
437520,361708,0
677240,224219,0
533681,146244,0
430278, 83730,0
509169,222330,0
498590,192790,0
621190,154437,0
679378,398177,0
538873,130338,0
543430,235180,0
512415,230690,0
515054,288016,0
502466,158534,0
597139,227672,0
605679,181397,0
511329,228986,0
473604,192432,0
504594,231356,0
565874,225457,0
544110,254246,0
566729,238873,0
445210,269749,0
472774,110195,0
592159,201451,0
660456,234749,0
524378,258919,0
577078,204642,0
460409,235591,0
509041,207812,0
452481,251180,0
515711,206627,0
572194,254824,0
471421,239195,0
497659,239578,0
500839,189515,0
515131,299890,0
515416,229203,0
492912,178741,0
510470,252301,0
485417,182604,0
512101,219705,0
517940,240403,0
518808,224941,0
495414,196975,0
534699,255599,0
457813,254803,0
509419,227854,0
574065,240817,0
410112,228844,0
587453,195205,0
477194,221648,0
501219,218857,0
479124,138804,0
561296,361470,0
453805,318240,0
573866,229815,0
509544,229825,0
557329,242054,0
601600,227268,0
487638,198905,0
687105,185838,0
511475,236265,0
448940,205989,0
432112,359864,0
547778,222814,0
502462,229096,0
516500,249322,0
559441,152628,0
474574,174721,0
454717,179541,0
466587,223213,0
552078,227896,0
553654,232284,0
585941,241955,0
557476,303862,0
602352,149691,0
437266,216416,0
593087,310161,0
416721,251006,0
456232,122623,0
487982,335790,0
536007,259547,0
521857,177225,0
534727,124760,0
431088,182915,0
517068,176100,0
538380,235657,0
459619,250239,0
509579,225557,0
608981,316729,0
515459,273658,0
498700,199425,0
521529,211561,0
597762,278482,0
538299,232982,0
530017,250261,0
470163,199511,0
534045,227073,0
550701,254308,0
499102,159599,0
589470, 85053,0
503546,191734,0
508838,230176,0
493422,198054,0
568064,213517,0
508226,196576,0
481416,271875,0
519664,251744,0
514694,219359,0
502894,192020,0
595235,110594,0
532342,275990,0
427342,207325,0
496472,164119,0
536778,143638,0
505356,198197,0
516680,245898,0
541684,199497,0
479632,231671,0
342627,125635,0
579290,212980,0
560020,167974,0
525448,251695,0
521225,311496,0
467574,211645,0
705295,225559,0
478434,158150,0
499227,222450,0
512622,234095,0
540072,322147,0
437235,262730,0
552778,289888,0
507000,248364,0
566220,213782,0
463639,395449,0
426487,273715,0
509209,100953,0
661004,230824,0
432405,211354,0
524441,216880,0
506268,114805,0
588681,300145,0
513902,326889,0
482060,307895,0
575292,209303,0
399501,323045,0
650560,305042,0
606805,307770,0
530847,179761,0
575503,175012,0
549810,427036,0
497371,211454,0
494734,242163,0
505754,236201,0
517521,180537,0
397181,222849,0
533840,275711,0
552314,163366,0
432206,217590,0
453627,293252,0
500745,113446,0
557874,  9597,0
480300,237725,0
519095,226734,0
496876,208159,0
527512,168267,0
475525,330832,0
386209,310660,0
483663,321405,0
398118,186907,0
387919,279132,0
407990,267836,0
518141,245381,0
466351,196034,0
538239,149606,0
623234,215196,0
512072,296524,0
543786,230497,0
492724,251149,0
495588,209126,0
479058,203531,0
537874,246621,0
598893,205059,0
469229,259390,0
472530,234439,0
494533,301236,0
504658,361939,0
491017,222073,0
551564,157194,0
489316,177538,0
477083,222161,0
436573,287137,0
425710,241571,0
475595,211770,0
350272,345089,0
339264,580146,0
340978,518122,0
326840,499242,0
474297,519429,0
424206,487406,0
414385,550179,0
374934,530557,0
471054,486398,0
311145,510325,0
369359,509929,0
377285,511466,0
399907,542156,0
438395,612942,0
419681,550940,0
382886,607736,0
351945,509863,0
393540,538142,0
488671,612255,0
359309,549605,0
514997,566360,0
483545,603777,0
381999,424074,0
405372,470701,0
388025,486307,0
429739,459366,0
449311,399026,0
375945,442031,0
407328,509636,0
375481,464528,0
386966,496279,0
413293,453825,0
317662,447405,0
377102,507203,0
429544,499350,0
438505,521732,0
371040,498407,0
414181,516962,0
387596,492999,0
323613,495383,0
383247,510514,0
349871,557398,0
381470,512803,0
398176,532981,0
240969,457737,0
384823,480149,0
428893,443190,0
317768,562655,0
443042,581849,0
392996,453542,0
389110,474104,0
369145,506921,0
352806,621423,0
381491,510962,0
309320,390550,0
463237,497463,0
432773,525954,0
368589,589583,0
408781,359664,0
368498,518822,0
277029,437099,0
365927,518208,0
384761,520645,0
389695,357637,0
379382,573518,0
405162,504852,0
390801,515484,0
394585,518364,0
373052,509568,0
382901,502270,0
367352,562982,0
371418,578900,0
386788,468955,0
365122,509591,0
400783,493859,0
335911,566841,0
289070,569453,0
337785,575279,0
367734,471852,0
436720,453887,0
369909,524810,0
303070,488864,0
372759,382142,0
307326,516225,0
420516,538984,0
428054,547700,0
367858,640658,0
412237,509518,0
370716,545135,0
358969,461938,0
387006,365753,0
295267,541836,0
377832,511201,0
356490,486078,0
444815,480832,0
375120,516194,0
301688,501377,0
391176,361207,0
290902,507379,0
384736,541613,0
378345,510857,0
302660,412685,0
358295,566822,0
237807,493591,0
374774,495347,0
398094,459777,0
449146,653880,0
366387,487934,0
272209,427333,0
481142,633234,0
415382,478292,0
397951,494201,0
478326,708137,0
417202,533578,0
408257,545004,0
378959,515336,0
371271,530592,0
443564,514651,0
392839,556665,0
460197,515162,0
375168,510466,0
321633,565353,0
312215,444116,0
402554,455409,0
271765,312793,0
388538,484753,0
279102,467997,0
385365,330135,0
378190,510981,0
379376,510729,0
346866,447872,0
370214,490087,0
380128,511326,0
408764,504837,0
438126,511128,0
342526,416946,0
428295,565596,0
345118,658977,0
414113,508237,0
349229,542277,0
327168,555570,0
403652,443110,0
394612,535586,0
407363,475045,0
442222,473779,0
274679,456045,0
485469,594299,0
359121,489088,0
380501,493733,0
364129,662621,0
448802,618937,0
354989,505672,0
320610,464124,0
461572,542377,0
366691,510757,0
398363,375204,0
383166,510826,0
404059,406035,0
405321,560238,0
383804,510246,0
343934,512961,0
339486,424913,0
434412,523885,0
526676,535658,0
263456,487621,0
361478,511832,0
366368,554403,0
356789,450138,0
356548,543896,0
388097,537110,0
364503,467789,0
470320,577411,0
316254,589068,0
320084,451698,0
350728,473945,0
460752,693277,0
383882,467876,0
393882,506197,0
399031,434323,0
312866,513184,0
363817,570190,0
465151,502889,0
385002,533968,0
376966,510165,0
385465,528485,0
380170,524090,0
382516,521597,0
382504,504819,0
346589,500782,0
329004,502766,0
378527,506984,0
331100,500172,0
382235,503283,0
354349,465477,0
262504,554149,0
413042,537477,0
381300,607663,0
458347,486281,0
338992,511372,0
299473,486291,0
373773,504985,0
382835,465859,0
355853,594634,0
351216,480344,0
378440,510829,0
353385,478394,0
489658,461674,0
375059,509133,0
396645,547107,0
373673,508605,0
385879,520211,0
394669,418832,0
332603,522834,0
371510,560728,0
292365,496252,0
372610,511001,0
395979,364434,0
370201,534537,0
425825,569409,0
371855,541460,0
376504,529737,0
358315,566352,0
445897,514840,0
383154,499428,0
372231,528065,0
477545,601189,0
407112,493437,0
372824,507219,0
410154,547931,0
391412,529416,0
363439,610592,0
378367,441728,0
373045,450574,0
352651,521729,0
411536,690366,0
349540,500280,0
334254,517396,0
388778,569602,0
401994,470151,0
273530,570490,0
375741,682920,0
402954,533264,0
394876,482148,0
317019,496546,0
381000,491598,0
413758,501496,0
227410,478132,0
374608,510962,0
321332,511304,0
295729,333295,0
379389,508276,0
396573,517184,0
387960,528452,0
439033,405932,0
394327,453212,0
253531,521138,0
410846,484750,0
306863,373324,0
399860,494042,0
379225,509739,0
268538,409032,0
417582,480179,0
355661,522002,0
357012,520555,0
400248,538143,0
383257,559503,0
363069,480375,0
363082,511952,0
477186,493390,0
362113,482058,0
407956,512652,0
376501,485830,0
413278,475798,0
353910,476153,0
372194,522412,0
365844,637364,0
335272,533308,0
357258,582028,0
371460,585601,0
345113,494095,0
377385,592388,0
379189,509799,0
342216,508600,0
378940,509681,0
400848,511168,0
492867,523599,0
353006,508082,0
382689,511634,0
281970,367364,0
377613,515672,0
375077,498354,0
256924,409093,0
384378,525131,0
358178,506556,0
390444,538996,0
360206,512981,0
382985,512941,0
258330,486704,0
421363,524813,0
517354,563321,0
355123,433027,0
265123,527287,0
415224,474693,0
337784,447767,0
457232,611762,0
337512,451998,0
379730,572289,0
455681,527521,0
323121,510095,0
450684,445728,0
374244,462108,0
368320,504774,0
513496,493113,0
297345,494130,0
341200,610739,0
434553,654918,0
414055,603691,0
482651,553756,0
395783,539534,0
439538,488334,0
496042,499489,0
333271,493729,0
411317,479509,0
302482,463664,0
506074,648006,0
350977,624668,0
379156,510502,0
294830,519128,0
453998,550248,0
248547,508865,0
320810,519767,0
341581,488503,0
385289,453101,0
369275,526126,0
341734,367869,0
412077,584312,0
387573,507536,0
498728,524643,0
299134,274855,0
285907,274279,0
241604,274647,0
290005,275418,0
299253,275523,0
300428,269681,0
235364,276550,0
292790,279999,0
313339,273480,0
219401,281453,0
322150,271604,0
353377,275000,0
286677,277716,0
289274,276217,0
261785,274377,0
276711,281856,0
331789,280632,0
288179,274448,0
293387,272807,0
338833,270177,0
410890,278600,0
293693,277815,0
288134,274790,0
257578,272564,0
339096,269972,0
287373,276028,0
288665,271407,0
289307,272318,0
266006,272599,0
122027,279247,0
316573,268535,0
301852,270071,0
290640,274631,0
317035,273024,0
294211,273311,0
285663,278933,0
288951,275169,0
309269,278536,0
287388,279758,0
307277,273634,0
253770,272165,0
287812,276450,0
290725,274850,0
288395,276160,0
212798,276529,0
296995,282085,0
286716,275822,0
296259,277860,0
295166,268493,0
281723,276385,0
291777,273565,0
293033,272508,0
257015,279342,0
311681,273058,0
291287,276584,0
292784,278013,0
285722,282403,0
289399,274759,0
287991,269759,0
287705,273934,0
286687,274633,0
285773,273113,0
279728,280500,0
231657,282227,0
278805,268620,0
506497,272523,0
283183,272227,0
263605,280411,0
264565,273020,0
233299,278091,0
281767,279131,0
302952,275281,0
282951,282565,0
301796,268676,0
306883,275627,0
281331,272797,0
300825,274377,0
294334,274291,0
295682,271300,0
291170,272427,0
247947,278178,0
288593,276603,0
293163,279771,0
298239,280252,0
322121,277021,0
287659,275510,0
306681,281129,0
272768,272833,0
289026,275049,0
168096,282992,0
292248,279497,0
270279,274414,0
237278,277350,0
265378,282819,0
304890,271327,0
262328,269075,0
260064,279837,0
274185,276321,0
291043,281863,0
316331,269679,0
287162,281998,0
287010,282503,0
284513,280098,0
285521,275070,0
513565,270901,0
287417,275496,0
298017,270773,0
297667,279557,0
345423,275707,0
246236,277021,0
285030,278988,0
299821,278879,0
291188,280030,0
289824,276612,0
292463,270011,0
276301,268652,0
332810,268261,0
285510,275140,0
282211,270000,0
286969,275333,0
302378,269422,0
236410,279062,0
166387,278154,0
296362,269049,0
356967,268021,0
268916,278029,0
293725,281216,0
295381,276851,0
376066,276711,0
284178,270241,0
268634,278915,0
304688,269144,0
290962,273490,0
269365,283375,0
343540,273772,0
329217,274592,0
291290,277874,0
346965,271937,0
283153,268215,0
289131,275573,0
259028,279428,0
284891,280219,0
286571,268516,0
275730,282254,0
259855,276135,0
291910,272452,0
305635,277720,0
292611,277526,0
117738,279945,0
280566,270818,0
291408,268323,0
268630,270829,0
289249,277997,0
288315,277194,0
269656,269546,0
288609,272271,0
293325,269994,0
304572,270872,0
292380,271371,0
294247,278917,0
285678,272268,0
301392,274819,0
257310,276410,0
286433,276635,0
299964,272534,0
282134,281698,0
323595,273627,0
283957,280633,0
316029,270221,0
292821,278699,0
280220,276259,0
299285,276734,0
281028,278064,0
374513,279976,0
288114,274910,0
274694,282365,0
288100,276163,0
289436,268735,0
287737,274736,0
290520,274781,0
287512,282553,0
224685,279254,0
299231,277903,0
348925,279020,0
366302,278416,0
289506,275448,0
203355,270473,0
291343,278196,0
406895,268743,0
280254,282053,0
287157,273778,0
303720,272717,0
315045,273404,0
319780,281991,0
286454,281273,0
281887,270978,0
266924,277145,0
289501,277800,0
286054,278175,0
268156,271966,0
288835,275740,0
292578,277222,0
284687,279666,0
288961,268728,0
320860,282242,0
366781,278852,0
289856,275939,0
285364,281420,0
318065,274962,0
274732,282721,0
288465,275750,0
299053,277964,0
282284,272183,0
326790,281328,0
295194,270215,0
292087,272874,0
284099,278828,0
262530,281955,0
307505,273877,0
287100,273980,0
316050,274451,0
288647,273588,0
262989,271075,0
307831,274164,0
245714,271866,0
270052,276051,0
292814,272264,0
196183,277668,0
310341,273075,0
308319,280423,0
304314,268156,0
288246,275558,0
340121,270958,0
286585,278293,0
292719,276391,0
290585,273300,0
405950,266467,0
302252,270642,0
286890,277908,0
309037,270386,0
303585,268740,0
287727,276133,0
301444,270320,0
296996,270743,0
287703,276313,0
286018,275195,0
287597,274164,0
291521,278765,0
304702,279314,0
266070,271303,0
251305,274739,0
224937,271378,0
288257,274154,0
238554,276511,0
469826,265876,0
295718,281059,0
280924,280643,0
292542,268644,0
326485,274914,0
252896,281940,0
196891,284230,0
288013,275423,0
291583,269535,0
274122,270251,0
324166,274871,0
290562,270551,0
289070,275000,0
286063,273929,0
293783,270528,0
219182,270556,0
368439,272109,0
287029,274224,0
290516,276536,0
290378,270801,0
283921,281611,0
286346,274245,0
288646,275547,0
214994,276779,0
284477,276260,0
265454,274804,0
289446,277246,0
263655,278645,0
295209,273327,0
142214,273580,0
352961,268448,0
278709,280678,0
287706,274897,0
337512,274016,0
289070,278105,0
295182,279819,0
291984,278755,0
216868,279152,0
284120,273704,0
273640,273459,0
312916,268864,0
274491,273538,0
300417,280692,0
284942,282117,0
340928,280088,0
392990,280017,0
280735,272084,0
285485,275845,0
271997,276324,0
278122,270625,0
369378,275818,0
298171,271176,0
284660,272827,0
258011,276823,0
309493,269952,0
295332,281306,0
369414,278554,0
281223,269999,0
350878,267878,0
288290,275048,0
252881,272563,0
289100,271736,0
476565,272605,0
312010,268037,0
287850,274547,0
277258,278355,0
295946,268176,0
288835,278601,0
398718,269306,0
278602,276777,0
288536,274633,0
236397,273066,0
290479,277205,0
135383,277657,0
291523,281265,0
286548,279368,0
286058,275851,0
282147,275715,0
328572,272912,0
297628,269615,0
298686,273282,0
283393,275519,0
326735,274127,0
292892,275029,0
299133,278409,0
286273,275090,0
255021,281608,0
346167,268174,0
288299,275557,0
283908,271277,0
336752,639547,0
399497,712179,0
463746,632898,0
577844,634244,0
475475,591284,0
571279,694493,0
457552,678055,0
669008,619609,0
404005,704300,0
461989,614213,0
589187,629534,0
506840,699708,0
532166,594103,0
465697,623269,0
552708,671247,0
485788,613123,0
469704,648200,0
233851,622248,0
528918,559950,0
492604,656040,0
478818,637145,0
469372,628133,0
435740,597196,0
496938,546498,0
501097,661538,0
438824,673121,0
312081,650566,0
437687,578571,0
509713,688548,0
455575,641879,0
407162,630404,0
400481,697281,0
405975,671515,0
484580,636690,0
529859,601535,0
522434,563759,0
480604,655498,0
355222,747510,0
472938,657860,0
438476,580003,0
549766,642782,0
583515,697859,0
496287,719934,0
368568,611961,0
442645,621828,0
466309,685166,0
506719,533901,0
432825,604275,0
453760,633156,0
408616,693619,0
403682,736079,0
474226,681936,0
425106,692878,0
442279,659455,0
483411,615431,0
519483,664060,0
482577,642286,0
432019,633039,0
481793,595804,0
420542,649675,0
434325,667337,0
405585,541932,0
476058,640441,0
421809,629456,0
557239,535273,0
309267,672305,0
241281,603117,0
395797,651013,0
461089,638117,0
437755,682350,0
464018,633185,0
435393,652403,0
459102,630450,0
571015,607608,0
482450,680610,0
392965,625385,0
461501,636274,0
383835,623028,0
446131,628697,0
452079,707740,0
459991,579713,0
431586,637794,0
490732,597428,0
514777,585419,0
444997,623787,0
471582,638119,0
469676,625733,0
453500,632751,0
497699,633663,0
427579,641186,0
535960,711956,0
454720,613792,0
458477,649013,0
555155,635970,0
455911,627980,0
433433,715988,0
502285,647322,0
459506,621823,0
526806,555661,0
557375,649104,0
455524,627978,0
353955,628315,0
265404,643669,0
489264,649976,0
597827,545571,0
477066,717144,0
494652,588906,0
418066,540712,0
373494,660520,0
479905,635998,0
466178,562751,0
468306,625746,0
520924,630897,0
422392,567314,0
393413,724794,0
642053,649746,0
462986,630962,0
521718,652465,0
444669,634319,0
535707,699013,0
380429,664095,0
509057,609444,0
473104,639811,0
279420,704846,0
461828,628644,0
448228,603739,0
440634,693293,0
539806,663837,0
465690,632383,0
459373,663230,0
424068,608247,0
534054,721583,0
480708,612705,0
619572,529057,0
467148,625555,0
448565,618176,0
430760,532588,0
465776,631862,0
389264,689154,0
479432,590186,0
478205,635455,0
437499,628430,0
453044,546822,0
484413,637064,0
516557,613138,0
534587,701140,0
446413,657659,0
463891,632903,0
469011,633072,0
472510,678347,0
481123,623647,0
464363,663645,0
425051,533953,0
469822,657044,0
431017,666132,0
412286,635381,0
464194,628159,0
464364,632949,0
523419,641451,0
452113,583904,0
467995,635966,0
450794,660489,0
345730,626199,0
539173,686036,0
395849,585002,0
423318,527653,0
464786,641191,0
491225,657305,0
549645,592801,0
667745,563162,0
554791,656438,0
415118,606349,0
376518,719713,0
555903,694280,0
466711,632793,0
409301,676907,0
496868,666055,0
496034,567911,0
446858,608633,0
553325,702449,0
526457,632973,0
392970,540824,0
448743,639940,0
582242,668065,0
458327,634398,0
455024,612019,0
472480,639417,0
399838,665730,0
383069,555580,0
602139,597281,0
424376,586188,0
389420,718544,0
477977,648506,0
392196,695109,0
488273,580302,0
463182,635201,0
469031,574696,0
507359,588431,0
542200,663105,0
458169,639172,0
490497,656656,0
467743,630583,0
505572,656262,0
388638,609717,0
458358,634384,0
549574,632839,0
522672,582828,0
502068,649704,0
467748,631342,0
