% Parse By Nerea.P and Jdihadi.A 
%
@RELATION mysteriousx3

@ATTRIBUTE a0 REAL
@ATTRIBUTE a1 REAL
@ATTRIBUTE class {0,1,2}

@DATA
320154,564410,0
347826,619797,0
373359,679905,0
283130,645818,0
378495,604077,0
357384,558067,0
357970,604433,0
358075,717906,0
332562,638516,0
354738,589658,0
390337,650204,0
354541,511951,0
369981,648415,0
360270,470948,0
301302,578434,0
435783,524060,0
365270,473848,0
455460,544965,0
389922,615648,0
271813,601943,0
301018,620885,0
348270,627371,0
340408,683479,0
346889,593338,0
328941,619258,0
345855,521278,0
340835,634845,0
332593,530848,0
334987,653413,0
300563,596240,0
315457,623532,0
323663,642779,0
330523,640262,0
303430,654656,0
300238,575417,0
331004,560148,0
359233,597215,0
337457,673725,0
355746,624245,0
308290,504455,0
377818,585862,0
201616,541807,0
399377,616443,0
312953,583716,0
364579,601987,0
381722,526403,0
203556,485688,0
222057,548649,0
357934,591338,0
396480,690814,0
276662,718324,0
416825,674571,0
267409,491283,0
370167,582623,0
361473,581275,0
360037,586072,0
306314,628647,0
289962,590113,0
364796,594746,0
391578,656900,0
354138,591281,0
380997,602289,0
385423,536931,0
389116,611862,0
419786,544248,0
335182,677428,0
341401,644918,0
230261,462416,0
394664,614509,0
410751,611517,0
432015,528758,0
366671,611886,0
439358,576216,0
428038,593268,0
371437,612886,0
278896,590236,0
378830,583118,0
505532,673336,0
390159,572371,0
321584,586732,0
358927,592596,0
344788,682469,0
379870,568526,0
440872,600369,0
385932,597237,0
371437,563855,0
368855,647809,0
348851,644850,0
435580,529034,0
271844,499042,0
358386,591833,0
294746,651101,0
312337,595433,0
341137,595867,0
356398,691994,0
379060,536622,0
303974,669777,0
398822,566100,0
309492,422902,0
404066,630784,0
412233,467913,0
353917,628388,0
356572,632224,0
356617,596425,0
377375,672336,0
380747,589949,0
345937,650702,0
338178,571457,0
302132,605661,0
362417,613862,0
325176,662195,0
350257,610022,0
245147,544877,0
466305,711345,0
287820,563856,0
281168,625318,0
317558,606669,0
462570,656122,0
341564,729874,0
443292,532612,0
405816,566099,0
327247,574126,0
348157,568689,0
375776,631815,0
348176,603558,0
339167,578044,0
357825,622820,0
308632,576109,0
298090,724293,0
306900,576900,0
355179,536585,0
374869,570792,0
317868,539451,0
493636,623469,0
433442,614022,0
293300,627485,0
360124,591443,0
348624,542526,0
329954,618285,0
380859,602028,0
311799,574951,0
353183,577330,0
405046,579707,0
278859,480986,0
355107,585493,0
355745,590772,0
303252,636333,0
276209,586867,0
321015,653191,0
474935,655741,0
309403,659771,0
392432,606323,0
358157,591423,0
375150,599143,0
378128,602807,0
411189,537566,0
361487,658702,0
354572,598382,0
325771,607319,0
395631,554990,0
470376,651042,0
362244,593937,0
330273,513797,0
361869,606822,0
354575,567096,0
346162,506585,0
383163,629218,0
370345,589422,0
397489,485721,0
438940,577825,0
359463,668411,0
406041,621986,0
402214,492662,0
430794,509355,0
305197,609438,0
298351,548302,0
291864,540132,0
359824,590166,0
458190,577246,0
372281,596782,0
319176,585656,0
363594,587938,0
347767,585585,0
425244,633670,0
284612,678464,0
399675,628692,0
432369,766156,0
812867,485093,0
770640,458114,0
716258,442008,0
751068,497248,0
779035,491672,0
742604,492019,0
775801,494074,0
698085,363966,0
721449,469014,0
816863,423103,0
837462,386854,0
759925,455843,0
769079,421658,0
746455,437274,0
752811,453054,0
785049,511508,0
875616,495784,0
725283,472231,0
820763,516674,0
841308,379572,0
836801,442209,0
719138,520872,0
725537,457639,0
736751,440781,0
819553,447678,0
679508,456573,0
784933,469255,0
779538,435477,0
732860,438989,0
759880,457784,0
782723,539812,0
767958,459685,0
757490,447368,0
836241,474394,0
739413,470975,0
760401,454473,0
788257,476887,0
770609,452565,0
769590,481546,0
720678,462807,0
792681,453984,0
742910,431026,0
777051,518824,0
838690,437408,0
732646,522952,0
753577,492070,0
774045,481064,0
782247,477773,0
757874,480675,0
763039,503818,0
768717,433415,0
740846,456789,0
857087,488843,0
778680,518275,0
785496,439419,0
822588,497925,0
828142,431205,0
802806,394490,0
758573,476639,0
769020,363093,0
904801,495695,0
776741,457882,0
746655,462912,0
790422,404715,0
724983,428244,0
788958,470172,0
704307,325128,0
881354,489861,0
775035,435657,0
810526,516372,0
787807,420662,0
770397,357610,0
802389,379270,0
783076,420789,0
762677,451092,0
780394,517962,0
741799,435729,0
696656,436446,0
778527,331545,0
679699,435629,0
777542,454217,0
828194,441404,0
749376,456751,0
779030,365993,0
756607,493380,0
736980,442885,0
729632,432452,0
871742,425450,0
832563,450041,0
762459,512029,0
707753,428850,0
821619,523748,0
817754,458414,0
804643,482140,0
820233,445966,0
797421,411653,0
836553,387899,0
676750,435809,0
876057,488897,0
744341,467257,0
763355,524703,0
746210,491441,0
838112,485719,0
732391,400504,0
655884,450276,0
768298,457564,0
812729,375966,0
771591,465961,0
669263,468773,0
817812,460361,0
767674,485970,0
785544,594199,0
867575,474161,0
774162,423299,0
824381,433841,0
705346,503047,0
756675,449910,0
793807,454424,0
804685,470820,0
766994,561529,0
764276,469666,0
781639,441804,0
769737,471361,0
760120,429462,0
757732,515928,0
844142,381128,0
753568,431473,0
712073,525378,0
791645,351540,0
800131,443929,0
829330,455928,0
804150,456345,0
787929,516489,0
760088,422467,0
873020,427985,0
785897,539924,0
685747,472444,0
788128,467327,0
794714,463424,0
800019,452264,0
797981,533716,0
778534,458954,0
818302,491733,0
765572,450161,0
892024,589293,0
766295,456154,0
776673,426355,0
736671,458532,0
778790,452339,0
765732,411670,0
910600,513296,0
773720,477145,0
879603,512088,0
865100,444383,0
786335,446061,0
808882,359757,0
766264,461683,0
750057,419304,0
772731,458007,0
788598,499879,0
774066,449203,0
840446,462354,0
792880,375922,0
783246,460091,0
828358,525005,0
631955,390694,0
772834,431132,0
753712,432239,0
731688,545050,0
792131,367036,0
780970,489198,0
701610,428261,0
810928,506468,0
847608,396443,0
768624,412588,0
760254,470313,0
748747,453685,0
762075,470074,0
809827,447538,0
725342,507403,0
714658,442900,0
723331,323890,0
803749,443152,0
811750,467544,0
683857,304687,0
681028,436154,0
711317,423116,0
758038,478490,0
764829,440777,0
771303,476389,0
767666,455063,0
782481,403287,0
768536,447107,0
813966,431645,0
771133,456652,0
802474,416970,0
755924,327840,0
722585,454347,0
823998,509862,0
747828,491637,0
765907,471359,0
713972,463640,0
918802,580164,0
691769,506227,0
804779,433233,0
817965,443126,0
730564,470566,0
783116,474875,0
868366,473515,0
737843,473794,0
763862,462967,0
753322,411437,0
773570,468479,0
800695,495326,0
749570,499602,0
757571,456501,0
699256,478026,0
737321,481392,0
822490,456696,0
792949,488708,0
827190,468237,0
768118,452072,0
845373,401568,0
821248,370796,0
766478,482961,0
787863,548878,0
774221,460237,0
808963,470339,0
800271,423548,0
833333,509921,0
764002,430369,0
703839,449812,0
792415,489241,0
820613,428325,0
779665,435737,0
782782,482192,0
828469,565468,0
811894,472572,0
771993,547456,0
745108,391732,0
769629,468664,0
770920,463114,0
842751,379579,0
825552,441302,0
858687,421599,0
870282,451812,0
832252,414566,0
777780,448384,0
767262,488955,0
808072,471630,0
680509,499374,0
791916,456452,0
769627,464332,0
747634,465379,0
789926,511762,0
781283,462832,0
722371,473525,0
795526,515092,0
769990,460781,0
748006,431861,0
780420,398846,0
857932,451823,0
644608,408500,0
782185,502275,0
780969,434979,0
817967,436171,0
764936,490073,0
669221,431038,0
760858,452262,0
767031,401176,0
778966,490640,0
769439,449236,0
770226,455986,0
769744,467279,0
783722,502320,0
796442,347986,0
798112,450127,0
740440,345394,0
717317,436592,0
761005,379392,0
885441,489919,0
739130,472736,0
712317,509461,0
759736,474080,0
752011,344347,0
684990,515635,0
747595,497873,0
749796,414328,0
787329,392788,0
761804,468788,0
740457,494170,0
804966,464517,0
783698,484880,0
765328,481077,0
779168,449276,0
742464,439232,0
758827,454990,0
773401,446208,0
819024,462882,0
778463,442860,0
850360,467513,0
774626,426996,0
772576,444470,0
765547,551232,0
774184,438112,0
767014,458870,0
786521,462058,0
838334,454336,0
789159,547308,0
783475,444834,0
768052,465358,0
858514,427300,0
674506,444164,0
737829,457994,0
818199,474399,0
774855,456933,0
766187,361542,0
794791,423525,0
779792,505850,0
749874,472359,0
793852,512313,0
832078,415861,0
753828,462142,0
776158,458536,0
784679,460236,0
753288,460147,0
770685,449122,0
708713,456075,0
741589,437529,0
773030,458539,0
713029,485369,0
659040,471754,0
769961,460597,0
275432,742643,0
329078,760382,0
323865,823966,0
369005,754831,0
354651,775173,0
338161,766092,0
401049,736863,0
363747,796555,0
270448,791644,0
422131,772606,0
365392,803201,0
287417,771006,0
350553,684674,0
303171,870927,0
412895,843165,0
234376,725515,0
366673,787763,0
299701,852324,0
426167,820418,0
350038,738622,0
359147,695151,0
340241,765381,0
341938,759511,0
422082,697705,0
378737,851075,0
311118,688674,0
380175,769543,0
340123,755191,0
363067,786920,0
278913,696329,0
404172,817083,0
336529,723224,0
335888,832790,0
301242,756400,0
312676,748595,0
324865,808220,0
399405,783596,0
343748,757276,0
302675,842773,0
380862,778022,0
299592,741551,0
313135,798499,0
300725,761968,0
368938,802272,0
322164,776942,0
199734,747143,0
378147,773517,0
365024,780330,0
285121,701373,0
313118,770036,0
385399,736998,0
321299,714734,0
204224,840549,0
378382,818283,0
356238,686312,0
379569,688741,0
378080,864492,0
383526,842464,0
362630,728629,0
340654,791614,0
390459,752118,0
353818,769467,0
247442,740079,0
286600,774434,0
270798,761123,0
364037,762429,0
339069,768150,0
341287,765609,0
346187,845148,0
307636,743357,0
351111,772788,0
287030,889381,0
281791,702540,0
369144,835018,0
331827,772972,0
381867,654942,0
328562,827191,0
323726,757545,0
403389,802374,0
321652,686774,0
333852,706461,0
339055,768351,0
217342,709135,0
308276,833346,0
326310,801638,0
368565,772596,0
352011,696750,0
378019,762181,0
366994,776741,0
325332,848811,0
379351,728500,0
388673,774578,0
309089,724287,0
327976,785379,0
323653,749974,0
339076,880938,0
337839,762190,0
452203,707339,0
326758,760317,0
329972,877567,0
369754,782968,0
349871,745707,0
284039,829987,0
338702,781652,0
415403,744129,0
458227,620044,0
210255,756948,0
325827,777597,0
369575,761064,0
384300,773739,0
272174,751083,0
382847,744056,0
327066,762819,0
343436,759686,0
395490,719173,0
279930,736996,0
314965,754780,0
405310,791720,0
251214,781864,0
436352,749800,0
323870,725571,0
344276,784744,0
339475,766522,0
360757,776085,0
319179,872555,0
372498,818024,0
337352,766807,0
335340,753871,0
321433,764514,0
256670,680965,0
334983,770183,0
330497,830234,0
337331,766646,0
338850,769116,0
295535,793164,0
332989,752606,0
327270,844822,0
332673,766866,0
294841,723085,0
344744,754213,0
375488,760828,0
355728,700289,0
286646,802691,0
367871,757420,0
288222,707014,0
383213,856476,0
387455,812731,0
351526,777412,0
381459,779691,0
352657,765184,0
333308,723602,0
339561,764293,0
337154,773873,0
351276,732030,0
402076,640063,0
337393,788989,0
322096,748245,0
245918,796793,0
347773,768517,0
376596,730991,0
410868,722515,0
417320,887671,0
266582,700362,0
319913,623717,0
380648,755867,0
376692,747551,0
192525,705515,0
338538,762384,0
388048,775014,0
361373,713920,0
327819,757340,0
342486,712916,0
335691,812275,0
339820,768235,0
375864,743508,0
354754,706259,0
377259,876455,0
415349,800504,0
353023,728989,0
333260,777654,0
318837,780000,0
339384,767935,0
293549,743706,0
374888,849295,0
354038,762552,0
346203,757151,0
385075,739768,0
342160,869756,0
347518,737493,0
344088,809292,0
347494,748696,0
413356,755310,0
340112,784074,0
358018,773902,0
203047,781822,0
328257,713104,0
293637,787835,0
295866,757519,0
312461,769842,0
352537,720620,0
351828,788014,0
356534,602783,0
330877,787528,0
361183,815996,0
339922,745595,0
362522,695598,0
356310,756195,0
426048,765736,0
340827,781884,0
341314,770888,0
355506,760219,0
341053,774802,0
401726,762696,0
281326,748242,0
325647,702766,0
318474,767898,0
387922,734461,0
341710,771458,0
338855,870413,0
401394,809442,0
312975,771492,0
332795,806280,0
350450,760389,0
215432,901172,0
347258,768621,0
377543,783649,0
311045,703174,0
412603,782990,0
338413,768535,0
389722,807953,0
341852,769728,0
288972,823270,0
333886,809900,0
345252,792233,0
416542,768872,0
312646,683835,0
274758,814504,0
326038,799594,0
333508,766977,0
243008,731537,0
282899,782209,0
340472,778615,0
328233,756845,0
367643,661190,0
344023,762757,0
404673,834197,0
368919,886789,0
354373,722590,0
375813,862251,0
405965,814447,0
334570,796264,0
323218,816241,0
361355,849912,0
188957,774053,0
274750,759508,0
368503,755875,0
377202,861356,0
318760,832545,0
252218,724095,0
389390,776292,0
363279,884479,0
317335,872647,0
437104,735378,0
310252,647306,0
310794,720512,0
434796,679860,0
258349,843042,0
336650,791627,0
439131,789893,0
365373,790916,0
359100,770101,0
338840,768358,0
287351,756126,0
331637,845010,0
334778,767838,0
349816,749983,0
342307,816230,0
310594,781190,0
429132,793284,0
288111,747291,0
352776,794563,0
388702,853355,0
359754,739678,0
310666,794425,0
333813,811279,0
343737,797333,0
330703,770342,0
322216,772782,0
257400,858267,0
263856,831239,0
345300,674898,0
313931,771900,0
355740,765564,0
368338,772516,0
395214,766350,0
325345,775176,0
276933,735965,0
481496,837105,0
401738,821984,0
333319,754582,0
384475,663045,0
350922,745052,0
427699,793830,0
354389,777151,0
304814,726267,0
327954,744825,0
255660,711620,0
431845,759463,0
341657,722211,0
304897,757316,0
331956,838487,0
339424,748086,0
401212,778857,0
312131,779395,0
391974,777400,0
356768,815956,0
346928,749351,0
368884,663243,0
356546,672919,0
338126,773418,0
325242,711972,0
434023,720618,0
349202,772624,0
262857,732247,0
289524,765791,0
256399,768787,0
405094,887315,0
340328,733712,0
212839,799410,0
350832,773204,0
345523,749235,0
353828,773488,0
411679,765620,0
339162,754204,0
437815,811589,0
324202,756632,0
314404,739541,0
663479,294764,0
704752,149529,0
687864,334314,0
725975,419132,0
640290,150801,0
462684,249848,0
654544,299302,0
684563,161151,0
666831,234273,0
631259,250371,0
625738,214440,0
692924,364300,0
659348,249719,0
634541,371495,0
670244,228785,0
790219,318519,0
682763,238056,0
661501,241447,0
687755,166696,0
579229,264525,0
636214,199566,0
697168,356351,0
685013,245995,0
722393,204056,0
634085,357560,0
748632,303210,0
813013,239286,0
768845,196273,0
636720,175021,0
760099,205482,0
608336,287007,0
580690,341261,0
691945,197801,0
646032,294629,0
645066,239339,0
665604,247847,0
573838,130578,0
657941,251951,0
482467,261571,0
637015,194451,0
797132,207327,0
661727,201322,0
573047,145317,0
677014,231981,0
644303,206376,0
616123,394891,0
778497,196877,0
586211,302205,0
695564,259693,0
599394,236126,0
659909,230953,0
663644,258401,0
747290,285494,0
626643,302818,0
743247,227863,0
679884,240328,0
618981,180196,0
627769,230116,0
643612,241919,0
679599,169245,0
692698,173011,0
649722,257715,0
675641,248576,0
661739,250605,0
707368,262913,0
768692,312201,0
690271,233373,0
543978, 97674,0
662803,316064,0
638618,331724,0
530945,346790,0
685605,143450,0
586580,196686,0
724710,214863,0
722724,152849,0
675103,234137,0
630204,191677,0
703638,291576,0
566781,253201,0
666139,287601,0
644816,220259,0
700326,215303,0
629644,224460,0
675365,283731,0
698945,409710,0
615725,299612,0
642217,202603,0
575437,163916,0
640801,214345,0
697907,254091,0
610401,263571,0
769962,204961,0
717196,294959,0
661631,203655,0
650189,141059,0
723822,164806,0
712436,266489,0
680187,231984,0
609628,293600,0
706769,179481,0
623527,261637,0
648772,257580,0
665366,229143,0
657479,298270,0
675810,220448,0
801313,231471,0
701750,159771,0
687988,236756,0
704998,220269,0
661872,303218,0
812335,145881,0
684973,213675,0
675946,203786,0
663613,225661,0
607657,133206,0
671072,219958,0
626963,256494,0
678467,288567,0
697035,239427,0
607708,342005,0
661286,281837,0
689180,217956,0
647726,218283,0
666623,237639,0
693233,193535,0
673109,235776,0
721705,192197,0
631355,228662,0
679730,225743,0
716418,314078,0
644694,347861,0
684191,237523,0
760202,196802,0
670011,226876,0
643632,295352,0
730098,212282,0
703395,254495,0
624601,315102,0
686414,193842,0
699952,246665,0
657548,244506,0
700741,229505,0
686852,260761,0
641211,271307,0
681629,317375,0
598514,204825,0
641707,146501,0
645692,251505,0
587217,219421,0
656954,290787,0
625575,213450,0
438598,217370,0
767831,244150,0
707816,292417,0
661698,260101,0
676583,234098,0
724232,188780,0
764314,327680,0
665046,256805,0
673020,232150,0
684133,236468,0
755051,310544,0
574675,100232,0
713087,262519,0
630901,224817,0
666296,235082,0
680712,216139,0
666425,247375,0
627288,194911,0
715759,308176,0
659801,282243,0
693253,396810,0
648230,256161,0
673247,259654,0
599171,283219,0
646199,234073,0
732457,275202,0
590273,246225,0
660012,229366,0
779640,154167,0
663945,146009,0
680469,247815,0
719272,167728,0
648199,236502,0
667902,247080,0
831366,284129,0
616694,329494,0
581447,257748,0
621256,307229,0
722581,160702,0
821665,271369,0
697626,143983,0
621781,185062,0
668875,208599,0
584741,206045,0
660846,218097,0
730643,201515,0
548106,319645,0
647793,265192,0
687700,246808,0
833665,190847,0
611253,209801,0
610358,246637,0
687029,305432,0
683430,235693,0
677877,228674,0
703999,231972,0
655507,112303,0
630562,190517,0
857893,204452,0
702457,241384,0
708145,137400,0
672047,228193,0
711755,119610,0
609341,339091,0
734877,227867,0
684820,208802,0
723339,182158,0
684537,230682,0
657208,250580,0
689549,251854,0
601204,175819,0
670620,239532,0
682997,232646,0
651828,219966,0
633915,212904,0
696402,205230,0
685138,215549,0
662862,228399,0
705094,214941,0
722687,215956,0
567349,212037,0
686364,222994,0
665993,254761,0
581174,200255,0
778587,278621,0
627746,252193,0
766963,336734,0
610365,279255,0
727566,325727,0
583002,137899,0
692773,256384,0
648202,188916,0
824273,218640,0
627398,318292,0
713500,253377,0
674192,234448,0
727006,208009,0
654520,249774,0
783798, 79069,0
700543,241909,0
810450,288789,0
670975,242456,0
689454,327080,0
671400,213507,0
603615,144499,0
724859,265729,0
629249,298108,0
686622,219289,0
664932,227283,0
745302,307779,0
644937,213926,0
694914,222586,0
666907,220861,0
639236,233334,0
803844,290802,0
711380,179396,0
688470,129536,0
633948,164555,0
677648,237511,0
627418,179787,0
702705,229103,0
710877,159351,0
616901,271065,0
673465,231392,0
706523,272795,0
610112,205501,0
741374,222098,0
671244,242879,0
775326, 70003,0
718617, 92221,0
752416,312974,0
713485,197303,0
640791,266102,0
667378,235104,0
665859,241409,0
721402,191833,0
669931,228791,0
693277,192760,0
716570,198690,0
665715,193493,0
633698,275407,0
668606,214400,0
656719,237159,0
711732,267840,0
771166,366713,0
668269,223207,0
675435,227880,0
604526,371162,0
637822,252198,0
652343,185585,0
780310,152566,0
653081,212019,0
692659,199607,0
674003,237226,0
658060,262926,0
617819,291969,0
683826,274660,0
553929,354192,0
691623,224322,0
655521,227784,0
597038,375515,0
773754,117155,0
683048,225917,0
599357,382212,0
692368,227060,0
677384,240574,0
708373,176688,0
703267,198849,0
674640,234683,0
645788,270955,0
674296,306232,0
534742,212516,0
717803,165536,0
774925,226921,0
658940,210837,0
620691, 91896,0
715703,221045,0
734164,244321,0
667687,177587,0
691458,268374,0
569091,392140,0
650451,214454,0
643307,255324,0
298162,462343,0
308124,480756,0
296840,471886,0
302128,467130,0
319762,487209,0
302825,473482,0
286712,455045,0
378119,574071,0
314264,472072,0
354728,549699,0
313003,474183,0
301400,452633,0
290961,458952,0
315539,494464,0
326777,507870,0
301735,466147,0
302708,457812,0
304757,471245,0
304910,466396,0
293010,464228,0
306771,464847,0
325790,490093,0
297531,465521,0
311035,464407,0
248064,385404,0
301309,448921,0
294779,468031,0
314355,486700,0
293300,461288,0
322419,511062,0
297561,462499,0
316280,488265,0
297158,455383,0
305804,478996,0
296833,465099,0
301839,466431,0
296127,451580,0
333972,518983,0
304003,469368,0
305369,486476,0
303748,484129,0
297136,458574,0
304531,463972,0
301354,466911,0
302114,468235,0
307662,469261,0
290160,456888,0
273506,430229,0
314134,494760,0
321267,512173,0
286598,453970,0
278060,447127,0
309665,467489,0
311471,465878,0
341302,513292,0
286113,458705,0
309274,468616,0
303379,459313,0
301917,466587,0
304463,463396,0
283322,437377,0
294399,467258,0
301553,466081,0
265615,397881,0
293555,466340,0
299556,461377,0
298429,445875,0
303443,481375,0
278245,445125,0
284649,453954,0
288694,456625,0
302999,467408,0
299323,457213,0
278660,430490,0
280745,448472,0
292604,438435,0
318196,475428,0
307445,485165,0
305904,457134,0
300138,466827,0
315486,474542,0
344759,527275,0
282157,452420,0
301516,480376,0
301103,466532,0
318317,477780,0
301329,479974,0
279190,435982,0
312653,470121,0
235777,363262,0
353747,550016,0
294641,463467,0
299405,467321,0
298688,467527,0
299392,476204,0
307511,460817,0
293552,470029,0
288520,459146,0
294116,469203,0
285632,447998,0
352194,555752,0
302140,469135,0
301021,451023,0
304263,465876,0
357577,542854,0
305746,457211,0
302247,468735,0
301688,467763,0
306324,464451,0
301246,464934,0
295621,443984,0
299840,455306,0
280342,422564,0
304909,469704,0
295647,459331,0
309441,474874,0
302166,467127,0
351480,550654,0
295723,462404,0
302247,467151,0
360250,564666,0
298692,459403,0
281625,446114,0
271544,410249,0
302293,467398,0
302281,467245,0
328581,499548,0
302893,462879,0
302563,468913,0
302740,461700,0
301895,466961,0
288539,454489,0
302305,470321,0
310477,471324,0
230379,367267,0
334429,506721,0
322996,489435,0
309674,462816,0
304650,476808,0
242330,380822,0
304845,480055,0
304732,454962,0
310827,471167,0
300276,476397,0
301165,480078,0
287339,460341,0
272417,426715,0
302620,473662,0
300445,478181,0
333321,507283,0
297523,466088,0
289251,448546,0
301710,468840,0
305021,469750,0
300492,472771,0
295006,463228,0
302039,471999,0
301647,465574,0
313424,467865,0
323688,512377,0
301209,469544,0
291709,460982,0
299848,467291,0
296944,457743,0
303079,465146,0
318596,495336,0
310107,488669,0
244302,395484,0
306630,467244,0
293130,448860,0
299956,474505,0
300388,466048,0
304181,486886,0
299675,456961,0
307262,465993,0
303100,466963,0
337540,528665,0
302271,456206,0
324331,496721,0
211080,330547,0
299227,464586,0
314978,473467,0
359277,542515,0
309457,468241,0
299647,460476,0
307990,472006,0
311035,463116,0
300259,466744,0
311306,472450,0
302232,468550,0
302810,471832,0
301095,481719,0
285873,432659,0
307476,482122,0
305860,471669,0
301981,463814,0
321018,494943,0
325807,489992,0
301724,482990,0
305338,463659,0
305398,456976,0
317195,483920,0
278949,444132,0
247959,372004,0
301718,468333,0
314277,480288,0
264221,401904,0
292543,468559,0
302818,466653,0
302569,455649,0
301977,469492,0
281543,446191,0
309190,463094,0
300865,466992,0
295754,460165,0
301898,467169,0
294903,451549,0
299351,475862,0
264798,425704,0
312381,480310,0
311989,474358,0
310749,487996,0
300598,466086,0
320666,493689,0
297571,466687,0
323007,489939,0
282124,437396,0
280587,439375,0
300906,465270,0
306118,467787,0
302325,451490,0
299877,467084,0
304835,467740,0
304255,479517,0
302695,462809,0
303274,467684,0
274271,436620,0
301589,457379,0
286452,440418,0
261847,409501,0
302394,466491,0
299421,468867,0
300553,475975,0
263067,399854,0
283804,444856,0
303161,466808,0
355547,552469,0
302745,466642,0
306539,464740,0
303418,470191,0
299265,456316,0
308503,471717,0
295732,467480,0
290687,464257,0
302412,467255,0
303421,453578,0
298482,472971,0
291330,459101,0
303358,465484,0
294055,462481,0
303592,466202,0
301105,469575,0
284023,445529,0
302567,452768,0
301802,477816,0
293220,467979,0
201463,306133,0
285106,450168,0
288456,463092,0
307755,466830,0
305592,488363,0
293528,468419,0
273959,436147,0
305594,485190,0
297338,464817,0
345034,520760,0
298858,469979,0
301300,451612,0
298122,459285,0
299799,464162,0
298020,461247,0
311980,489001,0
303076,467888,0
316818,481860,0
301986,469614,0
303537,460273,0
302581,460114,0
294501,440610,0
312940,472015,0
301441,475850,0
304243,453004,0
299180,460667,0
265702,417167,0
277318,424240,0
302556,465695,0
301334,470777,0
317728,487651,0
258915,416872,0
302246,467715,0
295666,467131,0
281520,451648,0
313982,467935,0
299843,469231,0
304801,464973,0
304166,469615,0
348011,520212,0
287878,443449,0
296144,467737,0
268583,428844,0
294979,460876,0
302140,467036,0
298745,464084,0
302303,469688,0
294932,462371,0
324214,506808,0
301824,468800,0
308736,469945,0
306725,467459,0
302608,467094,0
335859,504479,0
306583,466708,0
307843,458481,0
329247,521002,0
315924,496418,0
324603,484798,0
282851,437393,0
298930,477167,0
299870,465798,0
273200,425098,0
306086,465044,0
300786,479710,0
323639,484003,0
283998,427380,0
296145,445532,0
310099,468279,0
315078,473125,0
304926,474183,0
620426,782049,0
569986,735283,0
606914,727312,0
540968,707506,0
603436,776364,0
520694,709182,0
575437,729460,0
553948,717918,0
668302,772847,0
584599,887469,0
586777,717506,0
625499,806492,0
572616,799804,0
623086,777344,0
603443,773602,0
666684,762429,0
546024,757888,0
598619,776307,0
579711,777956,0
599436,777991,0
604699,769657,0
592940,772041,0
651436,779402,0
481832,673918,0
558389,796826,0
655042,831333,0
668918,687473,0
605621,799047,0
661332,825231,0
646138,799343,0
635262,793954,0
605360,748001,0
615273,769656,0
591018,769500,0
539642,783549,0
577575,845487,0
560658,753025,0
636476,773495,0
621999,750930,0
598907,793792,0
623024,782848,0
609521,729210,0
603969,770526,0
607170,759788,0
684844,790304,0
575952,758782,0
596838,673213,0
617099,826590,0
575202,760716,0
589717,776528,0
621167,719091,0
519162,693075,0
574058,670564,0
582824,728821,0
619072,712754,0
519241,710202,0
613304,755125,0
602049,784031,0
549332,756403,0
642353,762144,0
522216,707434,0
642099,800475,0
700249,794205,0
605390,758202,0
622999,808139,0
572289,760263,0
594969,749794,0
579886,766862,0
621449,850244,0
650888,919194,0
649153,799300,0
575102,782696,0
603917,769625,0
621254,604624,0
614548,774384,0
624467,726212,0
599197,798690,0
611507,809966,0
610503,791933,0
653893,763630,0
621834,792774,0
632236,779506,0
583715,813414,0
579903,758123,0
540388,798982,0
597649,727191,0
554645,861795,0
549894,761775,0
608021,769876,0
663252,808434,0
593060,770446,0
625490,801096,0
547686,759495,0
522425,795908,0
683284,779170,0
609936,718104,0
654474,787382,0
625817,640833,0
586549,713343,0
616658,921670,0
573470,770072,0
576132,705393,0
604481,836313,0
576751,783733,0
667692,845928,0
600943,765397,0
602011,712813,0
604939,828925,0
623959,800463,0
636483,678390,0
723920,850744,0
581846,640696,0
650089,676996,0
576578,752588,0
554494,817515,0
602317,766823,0
613913,701286,0
620989,734549,0
604367,737948,0
604615,770000,0
579493,828004,0
603504,764811,0
610403,784034,0
657175,722558,0
590308,771445,0
663805,697745,0
607828,749927,0
593064,843485,0
583388,763518,0
605701,729631,0
605684,789488,0
660412,810228,0
652944,752248,0
475492,582878,0
567586,611822,0
585647,794452,0
576231,842682,0
565579,889435,0
616790,771970,0
561306,836308,0
577346,810403,0
603366,768429,0
598984,756285,0
602600,675441,0
651625,785292,0
587866,895162,0
588360,775423,0
600642,772752,0
552992,741422,0
584389,773426,0
546434,717759,0
703047,822565,0
682875,748848,0
585556,691221,0
651752,692792,0
644749,747914,0
616956,804144,0
624555,778074,0
593006,794799,0
553654,845374,0
607614,766597,0
594125,779499,0
622335,748674,0
591505,789512,0
639420,717000,0
606839,747350,0
610525,772504,0
616248,784467,0
597852,777787,0
614072,774948,0
532891,760640,0
593052,795629,0
648097,808969,0
591128,786515,0
636129,761048,0
598666,773636,0
568476,700454,0
600673,779334,0
653709,848123,0
575155,782074,0
592978,833774,0
620431,729615,0
552564,795617,0
657316,780021,0
567376,561426,0
533059,665299,0
581171,812634,0
521573,644245,0
616521,743387,0
597396,753138,0
644401,689002,0
616892,781848,0
510756,791892,0
634018,789783,0
553666,786833,0
597177,811842,0
497835,707247,0
674033,775030,0
596488,796024,0
616118,772027,0
602714,813432,0
606892,774425,0
633397,809821,0
546051,728072,0
609375,766652,0
630346,775969,0
570930,748958,0
621584,806402,0
618440,776592,0
